,count
2024-05-24 02:23:00,0.0
2024-05-24 02:26:00,0.0
2024-05-24 02:46:00,0.0
2024-05-24 03:13:00,0.0
2024-05-24 03:21:00,0.0
2024-05-24 03:43:00,0.0
2024-05-24 03:59:00,0.0
2024-05-24 04:00:00,0.0
2024-05-24 04:03:00,0.0
2024-05-25 00:12:00,0.0
2024-05-25 01:30:00,0.0
2024-05-25 01:36:00,0.0
2024-05-25 01:43:00,0.0
2024-05-25 02:02:00,0.0
2024-05-25 02:14:00,0.0
2024-05-25 02:32:00,0.0
2024-05-25 02:46:00,0.0
2024-05-25 02:52:00,0.0
2024-05-25 03:06:00,0.0
2024-05-25 03:18:00,0.0
2024-05-25 03:30:00,0.0
2024-05-25 03:39:00,0.0
2024-05-25 03:45:00,0.0
2024-05-25 05:16:00,0.0
2024-05-25 05:31:00,0.0
2024-05-25 05:45:00,0.0
2024-05-25 06:21:00,0.0
2024-05-25 06:50:00,0.0
2024-05-25 06:57:00,0.0
2024-05-25 14:56:00,0.0
2024-05-25 16:01:00,0.0
2024-05-25 16:12:00,0.0
2024-05-25 16:26:00,0.0
2024-05-25 17:45:00,0.0
2024-05-25 18:30:00,0.0
2024-05-25 21:59:00,0.0
2024-05-25 22:32:00,0.0
2024-05-26 15:00:00,0.0
2024-05-26 16:49:00,0.0
2024-05-26 18:54:00,0.0
2024-05-26 19:41:00,0.0
2024-05-26 19:57:00,0.0
2024-05-26 20:28:00,0.0
2024-05-26 21:02:00,0.0
2024-05-26 22:11:00,0.0
2024-05-26 22:41:00,0.0
2024-05-26 22:46:00,0.0
2024-05-27 00:37:00,0.0
2024-05-27 01:11:00,0.0
2024-05-27 03:48:00,0.0
2024-05-27 03:59:00,0.0
2024-05-27 06:49:00,0.0
2024-05-27 08:59:00,0.0
2024-05-27 21:51:00,0.0
2024-05-27 22:09:00,0.0
2024-05-28 01:17:00,0.0
2024-05-28 01:31:00,0.0
2024-05-28 02:38:00,0.0
2024-05-28 02:52:00,0.0
2024-05-28 03:26:00,0.0
2024-05-28 03:27:00,0.0
2024-05-28 03:34:00,0.0
2024-05-28 03:58:00,0.0
2024-05-28 04:04:00,0.0
2024-05-28 04:23:00,0.0
2024-05-28 04:30:00,0.0
2024-05-28 05:39:00,0.0
2024-05-28 06:20:00,0.0
2024-05-28 06:25:00,0.0
2024-05-28 06:37:00,0.0
2024-05-28 06:41:00,0.0
2024-05-28 06:47:00,0.0
2024-05-28 06:51:00,0.0
2024-05-28 06:52:00,0.0
2024-05-28 06:57:00,0.0
2024-05-28 07:01:00,0.0
2024-05-28 07:03:00,0.0
2024-05-28 07:06:00,0.0
2024-05-28 07:14:00,0.0
2024-05-28 07:20:00,0.0
2024-05-28 07:28:00,0.0
2024-05-28 07:31:00,0.0
2024-05-28 09:41:00,0.0
2024-05-28 18:30:00,0.0
2024-05-28 18:38:00,0.0
2024-05-28 20:12:00,0.0
2024-05-28 20:18:00,0.0
2024-05-28 20:38:00,0.0
2024-05-28 21:27:00,0.0
2024-05-28 22:50:00,0.0
2024-05-29 02:02:00,0.0
2024-05-29 02:25:00,0.0
2024-05-29 02:33:00,0.0
2024-05-29 02:41:00,0.0
2024-05-29 03:00:00,0.0
2024-05-29 03:23:00,0.0
2024-05-29 03:43:00,0.0
2024-05-29 03:53:00,0.0
2024-05-29 04:37:00,0.0
2024-05-29 06:22:00,0.0
2024-05-29 06:26:00,0.0
2024-05-29 06:45:00,0.0
2024-05-29 06:50:00,0.0
2024-05-29 07:11:00,0.0
2024-05-29 07:17:00,0.0
2024-05-29 21:17:00,0.0
2024-05-29 21:29:00,0.0
2024-05-30 02:31:00,0.0
2024-05-30 02:39:00,0.0
2024-05-30 03:36:00,0.0
2024-05-30 04:15:00,0.0
2024-05-30 06:11:00,0.0
2024-05-30 06:57:00,0.0
2024-05-31 00:36:00,0.0
2024-05-31 01:40:00,0.0
2024-05-31 02:29:00,0.0
2024-05-31 02:41:00,0.0
2024-05-31 03:39:00,0.0
2024-05-31 04:05:00,0.0
2024-05-31 04:44:00,0.0
2024-05-31 04:49:00,0.0
2024-05-31 04:56:00,0.0
2024-05-31 06:30:00,0.0
2024-05-31 21:28:00,0.0
2024-05-31 23:04:00,0.0
2024-06-01 00:27:00,0.0
2024-06-01 01:46:00,0.0
2024-06-01 02:22:00,0.0
2024-06-01 02:29:00,0.0
2024-06-01 03:37:00,0.0
2024-06-01 04:00:00,0.0
2024-06-01 05:42:00,0.0
2024-06-01 05:45:00,0.0
2024-06-01 06:22:00,0.0
2024-06-01 06:31:00,0.0
2024-06-01 06:35:00,0.0
2024-06-01 06:43:00,0.0
2024-06-01 06:57:00,0.0
2024-06-01 08:34:00,0.0
2024-06-01 14:44:00,0.0
2024-06-01 16:45:00,0.0
2024-06-01 17:01:00,0.0
2024-06-01 17:29:00,0.0
2024-06-01 17:32:00,0.0
2024-06-01 17:43:00,0.0
2024-06-01 18:11:00,0.0
2024-06-01 18:12:00,0.0
2024-06-01 18:27:00,0.0
2024-06-01 18:28:00,0.0
2024-06-01 18:36:00,0.0
2024-06-01 18:37:00,0.0
2024-06-01 18:46:00,0.0
2024-06-01 20:01:00,0.0
2024-06-01 21:32:00,0.0
2024-06-01 22:19:00,0.0
2024-06-01 22:30:00,0.0
2024-06-01 23:51:00,0.0
2024-06-01 23:55:00,0.0
2024-06-02 00:37:00,0.0
2024-06-02 00:41:00,0.0
2024-06-02 01:17:00,0.0
2024-06-02 01:21:00,0.0
2024-06-02 03:11:00,0.0
2024-06-02 04:19:00,0.0
2024-06-02 04:27:00,0.0
2024-06-02 04:39:00,0.0
2024-06-02 04:58:00,0.0
2024-06-02 05:07:00,0.0
2024-06-02 05:08:00,0.0
2024-06-02 05:14:00,0.0
2024-06-02 05:27:00,0.0
2024-06-02 05:32:00,0.0
2024-06-02 05:43:00,0.0
2024-06-02 05:44:00,0.0
2024-06-02 05:48:00,0.0
2024-06-02 07:13:00,0.0
2024-06-02 15:18:00,0.0
2024-06-02 16:09:00,0.0
2024-06-02 16:13:00,0.0
2024-06-02 16:53:00,0.0
2024-06-02 18:32:00,0.0
2024-06-02 18:40:00,0.0
2024-06-02 18:49:00,0.0
2024-06-02 19:34:00,0.0
2024-06-02 19:35:00,0.0
2024-06-02 19:40:00,0.0
2024-06-02 20:01:00,0.0
2024-06-02 20:31:00,0.0
2024-06-02 20:33:00,0.0
2024-06-02 20:55:00,0.0
2024-06-02 21:43:00,0.0
2024-06-02 21:55:00,0.0
2024-06-02 23:16:00,0.0
2024-06-03 00:16:00,0.0
2024-06-03 00:22:00,0.0
2024-06-03 00:33:00,0.0
2024-06-03 00:34:00,0.0
2024-06-03 00:35:00,0.0
2024-06-03 00:39:00,0.0
2024-06-03 00:46:00,0.0
2024-06-03 01:13:00,0.0
2024-06-03 02:31:00,0.0
2024-06-03 02:38:00,0.0
2024-06-03 04:46:00,0.0
2024-06-03 05:42:00,0.0
2024-06-03 05:52:00,0.0
2024-06-03 07:13:00,0.0
2024-06-03 18:13:00,0.0
2024-06-03 18:25:00,0.0
2024-06-03 21:58:00,0.0
2024-06-03 22:06:00,0.0
2024-06-03 23:08:00,0.0
2024-06-03 23:15:00,0.0
2024-06-03 23:43:00,0.0
2024-06-03 23:57:00,0.0
2024-06-04 00:05:00,0.0
2024-06-04 00:50:00,0.0
2024-06-04 00:51:00,0.0
2024-06-04 01:02:00,0.0
2024-06-04 01:03:00,0.0
2024-06-04 01:25:00,0.0
2024-06-04 02:01:00,0.0
2024-06-04 02:08:00,0.0
2024-06-04 02:31:00,0.0
2024-06-04 03:13:00,0.0
2024-06-04 03:37:00,0.0
2024-06-04 03:39:00,0.0
2024-06-04 07:20:00,0.0
2024-06-04 07:47:00,0.0
2024-06-05 00:05:00,0.0
2024-06-05 00:11:00,0.0
2024-06-05 00:36:00,0.0
2024-06-05 00:43:00,0.0
2024-06-05 00:48:00,0.0
2024-06-05 01:22:00,0.0
2024-06-05 01:46:00,0.0
2024-06-05 01:52:00,0.0
2024-06-05 01:54:00,0.0
2024-06-05 02:02:00,0.0
2024-06-05 02:10:00,0.0
2024-06-05 02:18:00,0.0
2024-06-05 02:19:00,0.0
2024-06-05 02:24:00,0.0
2024-06-05 02:26:00,0.0
2024-06-05 02:29:00,0.0
2024-06-05 02:30:00,0.0
2024-06-05 02:35:00,0.0
2024-06-05 02:41:00,0.0
2024-06-05 02:42:00,0.0
2024-06-05 02:48:00,0.0
2024-06-05 02:58:00,0.0
2024-06-05 03:02:00,0.0
2024-06-05 03:04:00,0.0
2024-06-05 03:08:00,0.0
2024-06-05 03:09:00,0.0
2024-06-05 03:15:00,0.0
2024-06-05 03:29:00,0.0
2024-06-05 03:32:00,0.0
2024-06-05 06:33:00,0.0
2024-06-05 06:38:00,0.0
2024-06-05 06:50:00,0.0
2024-06-05 07:12:00,0.0
2024-06-05 07:19:00,0.0
2024-06-05 07:51:00,0.0
2024-06-05 07:55:00,0.0
2024-06-05 07:56:00,0.0
2024-06-05 07:57:00,0.0
2024-06-05 08:33:00,0.0
2024-06-05 08:37:00,0.0
2024-06-05 08:55:00,0.0
2024-06-05 09:19:00,0.0
2024-06-05 17:15:00,0.0
2024-06-05 17:21:00,0.0
2024-06-05 17:22:00,0.0
2024-06-05 17:27:00,0.0
2024-06-05 18:24:00,0.0
2024-06-05 18:29:00,0.0
2024-06-05 19:28:00,0.0
2024-06-05 19:40:00,0.0
2024-06-05 20:18:00,0.0
2024-06-05 20:27:00,0.0
2024-06-05 23:13:00,0.0
2024-06-05 23:20:00,0.0
2024-06-06 04:34:00,0.0
2024-06-06 05:27:00,0.0
2024-06-06 05:42:00,0.0
2024-06-06 06:03:00,0.0
2024-06-06 06:58:00,0.0
2024-06-06 07:31:00,0.0
2024-06-06 07:58:00,0.0
2024-06-06 19:03:00,0.0
2024-06-06 19:18:00,0.0
2024-06-06 19:29:00,0.0
2024-06-06 21:16:00,0.0
2024-06-06 21:25:00,0.0
2024-06-06 21:35:00,0.0
2024-06-06 22:40:00,0.0
2024-06-06 22:47:00,0.0
2024-06-07 01:06:00,0.0
2024-06-07 01:36:00,0.0
2024-06-07 04:23:00,0.0
2024-06-07 05:00:00,0.0
2024-06-07 06:05:00,0.0
2024-06-07 08:46:00,0.0
2024-06-07 08:57:00,0.0
2024-06-07 11:10:00,0.0
2024-06-07 16:15:00,0.0
2024-06-07 17:07:00,0.0
2024-06-08 00:32:00,0.0
2024-06-08 01:37:00,0.0
2024-06-08 02:08:00,0.0
2024-06-08 02:13:00,0.0
2024-06-08 02:28:00,0.0
2024-06-08 03:32:00,0.0
2024-06-08 04:13:00,0.0
2024-06-08 04:20:00,0.0
2024-06-08 14:13:00,0.0
2024-06-08 15:19:00,0.0
2024-06-08 15:59:00,0.0
2024-06-08 16:14:00,0.0
2024-06-08 16:46:00,0.0
2024-06-08 20:25:00,0.0
2024-06-08 22:03:00,0.0
2024-06-08 23:08:00,0.0
2024-06-08 23:46:00,0.0
2024-06-08 23:57:00,0.0
2024-06-09 01:22:00,0.0
2024-06-09 02:07:00,0.0
2024-06-09 14:35:00,0.0
2024-06-09 16:03:00,0.0
2024-06-09 20:57:00,0.0
2024-06-09 22:07:00,0.0
2024-06-09 22:41:00,0.0
2024-06-09 23:10:00,0.0
2024-06-10 01:52:00,0.0
2024-06-10 03:04:00,0.0
2024-06-11 00:28:00,0.0
2024-06-11 01:03:00,0.0
2024-06-11 01:06:00,0.0
2024-06-11 01:25:00,0.0
2024-06-11 01:32:00,0.0
2024-06-11 02:25:00,0.0
2024-06-11 16:05:00,0.0
2024-06-11 16:33:00,0.0
2024-06-11 22:23:00,0.0
2024-06-11 22:29:00,0.0
2024-06-11 22:55:00,0.0
2024-06-11 23:29:00,0.0
2024-06-11 23:45:00,0.0
2024-06-12 00:00:00,0.0
2024-06-12 02:00:00,0.0
2024-06-12 02:58:00,0.0
2024-06-12 03:25:00,0.0
2024-06-12 04:02:00,0.0
2024-06-12 04:24:00,0.0
2024-06-12 04:45:00,0.0
2024-06-12 04:49:00,0.0
2024-06-12 05:00:00,0.0
2024-06-12 07:43:00,0.0
2024-06-12 10:24:00,0.0
2024-06-12 19:09:00,0.0
2024-06-12 19:15:00,0.0
2024-06-12 23:13:00,0.0
2024-06-12 23:32:00,0.0
2024-06-12 23:44:00,0.0
2024-06-12 23:51:00,0.0
2024-06-12 23:52:00,0.0
2024-06-12 23:56:00,0.0
2024-06-12 23:58:00,0.0
2024-06-13 00:03:00,0.0
2024-06-13 00:16:00,0.0
2024-06-13 00:41:00,0.0
2024-06-13 01:11:00,0.0
2024-06-13 01:31:00,0.0
2024-06-13 01:52:00,0.0
2024-06-13 02:08:00,0.0
2024-06-13 02:18:00,0.0
2024-06-13 02:37:00,0.0
2024-06-13 03:46:00,0.0
2024-06-13 04:24:00,0.0
2024-06-13 04:29:00,0.0
2024-06-13 04:31:00,0.0
2024-06-13 04:42:00,0.0
2024-06-13 04:43:00,0.0
2024-06-13 04:44:00,0.0
2024-06-13 05:02:00,0.0
2024-06-13 05:09:00,0.0
2024-06-13 05:41:00,0.0
2024-06-13 05:54:00,0.0
2024-06-13 05:59:00,0.0
2024-06-13 06:00:00,0.0
2024-06-13 17:38:00,0.0
2024-06-13 17:49:00,0.0
2024-06-13 22:28:00,0.0
2024-06-13 22:57:00,0.0
2024-06-13 23:16:00,0.0
2024-06-13 23:32:00,0.0
2024-06-13 23:44:00,0.0
2024-06-13 23:55:00,0.0
2024-06-13 23:58:00,0.0
2024-06-14 00:08:00,0.0
2024-06-14 00:15:00,0.0
2024-06-14 00:25:00,0.0
2024-06-14 00:39:00,0.0
2024-06-14 00:51:00,0.0
2024-06-14 01:01:00,0.0
2024-06-14 01:12:00,0.0
2024-06-14 01:32:00,0.0
2024-06-14 01:59:00,0.0
2024-06-14 03:08:00,0.0
2024-06-14 04:02:00,0.0
2024-06-14 04:05:00,0.0
2024-06-14 04:06:00,0.0
2024-06-14 04:13:00,0.0
2024-06-14 04:28:00,0.0
2024-06-14 05:09:00,0.0
2024-06-14 05:27:00,0.0
2024-06-14 05:31:00,0.0
2024-06-14 05:32:00,0.0
2024-06-14 08:20:00,0.0
2024-06-14 10:27:00,0.0
2024-06-14 16:15:00,0.0
2024-06-14 17:25:00,0.0
2024-06-14 18:54:00,0.0
2024-06-14 19:02:00,0.0
2024-06-14 19:24:00,0.0
2024-06-14 19:33:00,0.0
2024-06-14 20:35:00,0.0
2024-06-14 20:53:00,0.0
2024-06-14 21:25:00,0.0
2024-06-14 22:16:00,0.0
2024-06-15 01:21:00,0.0
2024-06-15 01:35:00,0.0
2024-06-15 01:55:00,0.0
2024-06-15 02:24:00,0.0
2024-06-15 03:19:00,0.0
2024-06-15 04:44:00,0.0
2024-06-15 05:57:00,0.0
2024-06-15 06:23:00,0.0
2024-06-15 13:09:00,0.0
2024-06-15 14:59:00,0.0
2024-06-15 15:03:00,0.0
2024-06-15 15:46:00,0.0
2024-06-15 15:49:00,0.0
2024-06-15 16:16:00,0.0
2024-06-15 16:34:00,0.0
2024-06-15 16:37:00,0.0
2024-06-15 16:57:00,0.0
2024-06-15 17:12:00,0.0
2024-06-15 18:37:00,0.0
2024-06-15 19:38:00,0.0
2024-06-15 20:21:00,0.0
2024-06-15 20:28:00,0.0
2024-06-15 23:09:00,0.0
2024-06-15 23:25:00,0.0
2024-06-15 23:58:00,0.0
2024-06-16 00:52:00,0.0
2024-06-16 01:14:00,0.0
2024-06-16 01:38:00,0.0
2024-06-16 03:26:00,0.0
2024-06-16 04:05:00,0.0
2024-06-16 04:13:00,0.0
2024-06-16 05:29:00,0.0
2024-06-16 05:47:00,0.0
2024-06-16 06:06:00,0.0
2024-06-16 06:12:00,0.0
2024-06-16 07:11:00,0.0
2024-06-16 08:08:00,0.0
2024-06-16 16:48:00,0.0
2024-06-16 16:54:00,0.0
2024-06-16 17:14:00,0.0
2024-06-16 17:19:00,0.0
2024-06-16 17:21:00,0.0
2024-06-16 17:26:00,0.0
2024-06-16 17:51:00,0.0
2024-06-16 18:37:00,0.0
2024-06-16 19:02:00,0.0
2024-06-16 19:33:00,0.0
2024-06-16 19:45:00,0.0
2024-06-16 20:03:00,0.0
2024-06-16 20:07:00,0.0
2024-06-16 20:13:00,0.0
2024-06-16 20:14:00,0.0
2024-06-16 20:17:00,0.0
2024-06-16 20:52:00,0.0
2024-06-16 21:10:00,0.0
2024-06-16 21:38:00,0.0
2024-06-16 22:42:00,0.0
2024-06-16 23:38:00,0.0
2024-06-17 00:30:00,0.0
2024-06-17 00:31:00,0.0
2024-06-17 00:43:00,0.0
2024-06-17 01:13:00,0.0
2024-06-17 01:18:00,0.0
2024-06-17 01:30:00,0.0
2024-06-17 02:25:00,0.0
2024-06-17 02:39:00,0.0
2024-06-17 03:11:00,0.0
2024-06-17 03:37:00,0.0
2024-06-17 03:38:00,0.0
2024-06-17 03:51:00,0.0
2024-06-17 03:59:00,0.0
2024-06-17 04:01:00,0.0
2024-06-17 04:11:00,0.0
2024-06-17 04:17:00,0.0
2024-06-17 04:18:00,0.0
2024-06-17 04:23:00,0.0
2024-06-17 04:24:00,0.0
2024-06-17 04:29:00,0.0
2024-06-17 04:34:00,0.0
2024-06-17 04:38:00,0.0
2024-06-17 04:39:00,0.0
2024-06-17 04:48:00,0.0
2024-06-17 04:49:00,0.0
2024-06-17 04:55:00,0.0
2024-06-17 05:09:00,0.0
2024-06-17 05:19:00,0.0
2024-06-17 05:21:00,0.0
2024-06-17 06:20:00,0.0
2024-06-17 06:23:00,0.0
2024-06-17 07:05:00,0.0
2024-06-17 07:14:00,0.0
2024-06-17 07:18:00,0.0
2024-06-17 07:22:00,0.0
2024-06-17 07:55:00,0.0
2024-06-17 08:02:00,0.0
2024-06-17 12:48:00,0.0
2024-06-17 15:04:00,0.0
2024-06-17 16:24:00,0.0
2024-06-17 19:48:00,0.0
2024-06-17 22:37:00,0.0
2024-06-17 22:43:00,0.0
2024-06-17 22:45:00,0.0
2024-06-17 22:50:00,0.0
2024-06-17 23:33:00,0.0
2024-06-17 23:46:00,0.0
2024-06-17 23:48:00,0.0
2024-06-17 23:51:00,0.0
2024-06-17 23:57:00,0.0
2024-06-18 00:06:00,0.0
2024-06-18 00:10:00,0.0
2024-06-18 00:42:00,0.0
2024-06-18 00:57:00,0.0
2024-06-18 01:20:00,0.0
2024-06-18 03:06:00,0.0
2024-06-18 03:37:00,0.0
2024-06-18 03:58:00,0.0
2024-06-18 03:59:00,0.0
2024-06-18 04:42:00,0.0
2024-06-18 04:45:00,0.0
2024-06-18 04:52:00,0.0
2024-06-18 05:16:00,0.0
2024-06-18 05:22:00,0.0
2024-06-18 05:49:00,0.0
2024-06-18 06:02:00,0.0
2024-06-18 06:03:00,0.0
2024-06-18 06:23:00,0.0
2024-06-18 06:43:00,0.0
2024-06-18 06:56:00,0.0
2024-06-18 13:26:00,0.0
2024-06-18 14:59:00,0.0
2024-06-18 23:51:00,0.0
2024-06-19 00:09:00,0.0
2024-06-19 01:04:00,0.0
2024-06-19 01:15:00,0.0
2024-06-19 01:29:00,0.0
2024-06-19 01:42:00,0.0
2024-06-19 03:57:00,0.0
2024-06-19 04:04:00,0.0
2024-06-19 04:18:00,0.0
2024-06-19 04:28:00,0.0
2024-06-19 04:30:00,0.0
2024-06-19 04:43:00,0.0
2024-06-19 04:51:00,0.0
2024-06-19 05:03:00,0.0
2024-06-19 17:32:00,0.0
2024-06-19 17:53:00,0.0
2024-06-19 18:44:00,0.0
2024-06-19 18:51:00,0.0
2024-06-19 22:44:00,0.0
2024-06-19 23:45:00,0.0
2024-06-19 23:55:00,0.0
2024-06-20 00:19:00,0.0
2024-06-20 01:53:00,0.0
2024-06-20 02:31:00,0.0
2024-06-20 06:23:00,0.0
2024-06-20 06:47:00,0.0
2024-06-20 20:53:00,0.0
2024-06-20 22:23:00,0.0
2024-06-20 22:38:00,0.0
2024-06-20 23:56:00,0.0
2024-06-21 00:31:00,0.0
2024-06-21 00:45:00,0.0
2024-06-21 02:31:00,0.0
2024-06-21 02:49:00,0.0
2024-06-21 05:50:00,0.0
2024-06-21 06:25:00,0.0
2024-06-21 15:11:00,0.0
2024-06-21 17:32:00,0.0
2024-06-21 17:41:00,0.0
2024-06-21 18:17:00,0.0
2024-06-21 18:18:00,0.0
2024-06-21 18:19:00,0.0
2024-06-21 18:20:00,0.0
2024-06-21 18:22:00,0.0
2024-06-21 18:23:00,0.0
2024-06-21 18:24:00,0.0
2024-06-21 18:25:00,0.0
2024-06-21 18:28:00,0.0
2024-06-21 18:29:00,0.0
2024-06-21 20:48:00,0.0
2024-06-21 21:39:00,0.0
2024-06-21 22:23:00,0.0
2024-06-21 22:28:00,0.0
2024-06-21 22:42:00,0.0
2024-06-21 22:48:00,0.0
2024-06-22 00:10:00,0.0
2024-06-22 00:16:00,0.0
2024-06-22 02:01:00,0.0
2024-06-22 02:07:00,0.0
2024-06-22 02:08:00,0.0
2024-06-22 02:13:00,0.0
2024-06-22 02:30:00,0.0
2024-06-22 02:31:00,0.0
2024-06-22 02:39:00,0.0
2024-06-22 03:19:00,0.0
2024-06-22 03:32:00,0.0
2024-06-22 03:41:00,0.0
2024-06-22 03:53:00,0.0
2024-06-22 04:04:00,0.0
2024-06-22 04:22:00,0.0
2024-06-22 04:52:00,0.0
2024-06-22 05:53:00,0.0
2024-06-22 05:58:00,0.0
2024-06-22 06:03:00,0.0
2024-06-22 06:05:00,0.0
2024-06-22 06:13:00,0.0
2024-06-22 06:54:00,0.0
2024-06-22 09:28:00,0.0
2024-06-22 09:33:00,0.0
2024-06-22 09:39:00,0.0
2024-06-22 09:43:00,0.0
2024-06-22 09:44:00,0.0
2024-06-22 10:07:00,0.0
2024-06-22 15:14:00,0.0
2024-06-22 16:59:00,0.0
2024-06-22 17:01:00,0.0
2024-06-22 17:12:00,0.0
2024-06-22 20:09:00,0.0
2024-06-22 20:39:00,0.0
2024-06-22 21:08:00,0.0
2024-06-22 21:29:00,0.0
2024-06-23 01:56:00,0.0
2024-06-23 02:16:00,0.0
2024-06-23 05:12:00,0.0
2024-06-23 05:33:00,0.0
2024-06-23 07:12:00,0.0
2024-06-23 09:00:00,0.0
2024-06-23 15:08:00,0.0
2024-06-23 17:04:00,0.0
2024-06-23 17:10:00,0.0
2024-06-23 17:25:00,0.0
2024-06-23 17:34:00,0.0
2024-06-23 17:40:00,0.0
2024-06-23 17:41:00,0.0
2024-06-23 20:01:00,0.0
2024-06-23 20:06:00,0.0
2024-06-23 21:30:00,0.0
2024-06-23 21:31:00,0.0
2024-06-23 21:44:00,0.0
2024-06-23 21:52:00,0.0
2024-06-23 21:59:00,0.0
2024-06-23 22:00:00,0.0
2024-06-23 22:04:00,0.0
2024-06-24 02:51:00,0.0
2024-06-24 03:08:00,0.0
2024-06-24 03:13:00,0.0
2024-06-24 03:26:00,0.0
2024-06-24 04:25:00,0.0
2024-06-24 04:28:00,0.0
2024-06-24 04:30:00,0.0
2024-06-24 04:41:00,0.0
2024-06-24 04:44:00,0.0
2024-06-24 04:54:00,0.0
2024-06-24 04:58:00,0.0
2024-06-24 05:04:00,0.0
2024-06-24 05:08:00,0.0
2024-06-24 05:09:00,0.0
2024-06-24 05:13:00,0.0
2024-06-24 05:19:00,0.0
2024-06-24 05:34:00,0.0
2024-06-24 05:40:00,0.0
2024-06-24 06:14:00,0.0
2024-06-24 06:21:00,0.0
2024-06-24 06:39:00,0.0
2024-06-24 06:45:00,0.0
2024-06-24 07:32:00,0.0
2024-06-24 07:38:00,0.0
2024-06-24 16:52:00,0.0
2024-06-24 18:03:00,0.0
2024-06-24 18:07:00,0.0
2024-06-24 18:11:00,0.0
2024-06-24 18:12:00,0.0
2024-06-24 18:18:00,0.0
2024-06-24 18:36:00,0.0
2024-06-24 18:48:00,0.0
2024-06-24 18:49:00,0.0
2024-06-24 18:55:00,0.0
2024-06-24 19:18:00,0.0
2024-06-24 20:59:00,0.0
2024-06-24 21:06:00,0.0
2024-06-24 21:15:00,0.0
2024-06-24 21:25:00,0.0
2024-06-24 23:01:00,0.0
2024-06-24 23:09:00,0.0
2024-06-24 23:48:00,0.0
2024-06-24 23:52:00,0.0
2024-06-25 00:20:00,0.0
2024-06-25 00:28:00,0.0
2024-06-25 00:34:00,0.0
2024-06-25 01:08:00,0.0
2024-06-25 01:37:00,0.0
2024-06-25 01:45:00,0.0
2024-06-25 01:51:00,0.0
2024-06-25 02:00:00,0.0
2024-06-25 02:14:00,0.0
2024-06-25 02:18:00,0.0
2024-06-25 02:37:00,0.0
2024-06-25 02:44:00,0.0
2024-06-25 03:38:00,0.0
2024-06-25 03:45:00,0.0
2024-06-25 04:02:00,0.0
2024-06-25 04:07:00,0.0
2024-06-25 04:38:00,0.0
2024-06-25 04:45:00,0.0
2024-06-25 04:48:00,0.0
2024-06-25 05:13:00,0.0
2024-06-25 06:20:00,0.0
2024-06-25 06:26:00,0.0
2024-06-25 06:30:00,0.0
2024-06-25 06:42:00,0.0
2024-06-25 07:39:00,0.0
2024-06-25 07:46:00,0.0
2024-06-25 15:53:00,0.0
2024-06-25 16:02:00,0.0
2024-06-25 21:10:00,0.0
2024-06-25 21:35:00,0.0
2024-06-25 22:58:00,0.0
2024-06-25 23:09:00,0.0
2024-06-25 23:34:00,0.0
2024-06-25 23:40:00,0.0
2024-06-25 23:54:00,0.0
2024-06-25 23:58:00,0.0
2024-06-26 00:14:00,0.0
2024-06-26 00:21:00,0.0
2024-06-26 00:22:00,0.0
2024-06-26 01:12:00,0.0
2024-06-26 01:16:00,0.0
2024-06-26 01:18:00,0.0
2024-06-26 01:58:00,0.0
2024-06-26 03:35:00,0.0
2024-06-26 03:55:00,0.0
2024-06-26 04:18:00,0.0
2024-06-26 04:35:00,0.0
2024-06-26 04:36:00,0.0
2024-06-26 05:00:00,0.0
2024-06-26 05:07:00,0.0
2024-06-26 05:13:00,0.0
2024-06-26 05:14:00,0.0
2024-06-26 07:11:00,0.0
2024-06-26 07:17:00,0.0
2024-06-26 07:23:00,0.0
2024-06-26 07:32:00,0.0
2024-06-26 17:18:00,0.0
2024-06-26 17:25:00,0.0
2024-06-26 18:06:00,0.0
2024-06-26 18:14:00,0.0
2024-06-26 19:57:00,0.0
2024-06-26 20:21:00,0.0
2024-06-26 20:26:00,0.0
2024-06-26 20:28:00,0.0
2024-06-26 20:33:00,0.0
2024-06-26 20:41:00,0.0
2024-06-26 22:24:00,0.0
2024-06-26 22:53:00,0.0
2024-06-27 01:11:00,0.0
2024-06-27 01:27:00,0.0
2024-06-27 03:01:00,0.0
2024-06-27 04:00:00,0.0
2024-06-27 04:10:00,0.0
2024-06-27 04:17:00,0.0
2024-06-27 04:26:00,0.0
2024-06-27 04:57:00,0.0
2024-06-27 05:34:00,0.0
2024-06-27 06:42:00,0.0
2024-06-27 06:48:00,0.0
2024-06-27 07:26:00,0.0
2024-06-27 07:34:00,0.0
2024-06-27 18:50:00,0.0
2024-06-27 18:58:00,0.0
2024-06-27 18:59:00,0.0
2024-06-27 19:04:00,0.0
2024-06-27 20:57:00,0.0
2024-06-27 21:05:00,0.0
2024-06-27 21:40:00,0.0
2024-06-27 21:48:00,0.0
2024-06-27 21:51:00,0.0
2024-06-27 21:59:00,0.0
2024-06-27 22:08:00,0.0
2024-06-27 22:09:00,0.0
2024-06-27 22:14:00,0.0
2024-06-27 22:21:00,0.0
2024-06-27 22:22:00,0.0
2024-06-27 22:23:00,0.0
2024-06-27 22:27:00,0.0
2024-06-27 22:29:00,0.0
2024-06-27 22:43:00,0.0
2024-06-27 22:44:00,0.0
2024-06-27 22:45:00,0.0
2024-06-27 22:48:00,0.0
2024-06-27 22:49:00,-1.0
2024-06-27 22:58:00,0.0
2024-06-27 22:59:00,0.0
